video_id,keyword,comment_id,author,text,likes,published_at,reply_to
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hALf2Afe3abQ,@7296ugdkgh,"​@wijdaxNo, Morocco did <b>*not*</b> effectively occupy or administer Western Sahara before Spain&#39;s colonization in **1884**. Here’s the historical breakdown:<br><br>### <b>*1. Pre-Spanish Period (Before 1884)*</b><br>- Western Sahara was a <b>*sparsely populated desert region*</b> inhabited by <b>*nomadic Sahrawi tribes*</b> (such as the Reguibat, Oulad Delim, and Tekna).<br>- These tribes had **loose, shifting allegiances**—sometimes paying tribute to the Moroccan Sultan (based in cities like Marrakesh or Fez) or Mauritanian emirates, but often acting independently.<br>- <b>*No permanent Moroccan administration*</b> (taxation, courts, or military garrisons) existed in Western Sahara.<br><br>### <b>*2. Morocco’s Historical Claims*</b><br>- Morocco argues that some Sahrawi tribes <b>*pledged allegiance (bay&#39;ah)*</b> to Moroccan sultans in the 17th–19th centuries.<br>- However, these oaths were **symbolic and intermittent**, not proof of direct control. The Sahara remained **de facto autonomous**.<br><br>### <b>*3. Spain’s Colonization (1884)*</b><br>- At the **Berlin Conference (1884–85)**, Spain claimed Western Sahara as **&quot;Spanish Sahara&quot;**, with no Moroccan resistance.<br>- Morocco itself was <b>*weak and fragmented*</b> in the 19th century, struggling against European encroachment (France occupied Morocco in **1912**).<br><br>### <b>*4. International Court of Justice (ICJ) Ruling (1975)*</b><br>- The ICJ examined Morocco’s historical claims and <b>*rejected*</b> the argument of pre-colonial sovereignty:<br>  &gt; <b>&quot;The Court’s conclusion is that the materials and information presented to it do not establish any tie of territorial sovereignty between Western Sahara and the Moroccan Sultanate.&quot;</b>  <br>- Instead, the ICJ affirmed the **right of Sahrawis to self-determination**.<br><br>### <b>*5. Post-1975: Moroccan Occupation*</b><br>- After Spain withdrew, Morocco <b>*militarily occupied*</b> Western Sahara (via the **Green March**), despite the ICJ ruling.<br>- Today, Morocco controls ~80% of the territory, but the **UN still classifies it as a non-self-governing colony**.<br><br>### <b>*Conclusion*</b>  <br>Morocco had <b>*no sustained political or military control*</b> over Western Sahara before Spain. Its current claim relies on <b>*post-1975 occupation**, not pre-colonial rule. The **Polisario Front*</b> and international law still demand a **self-determination referendum**.",0,2025-08-11T01:13:30Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hALf2U9k-BEA,@7296ugdkgh,"​@wijdax🇲🇦not equal to☪️,I just blaming what morocco does,but not blaming Islam,when you blaming Isreal,it means blaming ✡️?I just forus on what you do",0,2025-08-11T01:16:09Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hAOxlWZo3rBz,@I.Freaking.Love.The_Moon,​@TheKaiserofeurope you&#39;re crazy,0,2025-10-31T21:18:57Z,Ugyj0RRldDFJfVxpVyl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,Ugz0bAnew7CUSrx-fLp4AaABAg,@mehdibahaj7792,Thank you UN for doing the right thing ❤,0,2025-12-09T02:05:36Z,
dgVZaAXNr0g,Sahara conflict Morocco,UgwIbYOTFzDZw0m0Bkt4AaABAg,@Alucard-j7l,🤣🤣🤣🤣🤣 teboun,0,2025-11-05T12:12:18Z,
dgVZaAXNr0g,Sahara conflict Morocco,UgzYfRpbT2wAL9UY24p4AaABAg,@user-ox4hz3cn8b,"Thanks India, now we know the friends from the enemy. Talking about you, Pakistan. 
Long lived Morocco, Long lived India. 🇮🇳🇲🇦",0,2025-11-03T04:59:53Z,
dgVZaAXNr0g,Sahara conflict Morocco,Ugxbc8B94hzPCu4PxPx4AaABAg,@user-ox4hz3cn8b,"Thanks India, now we know the friends from the enemy. Talking about you, Pakistan. 
Long lived Morocco, Long lived India. 🇮🇳🇲🇦",1,2025-11-03T04:59:49Z,
dgVZaAXNr0g,Sahara conflict Morocco,Ugw_csbNQ2oMTYKomTh4AaABAg,@Houssamkhiraoui,🇲🇦🇲🇦🇲🇦,3,2025-11-02T13:21:41Z,
dgVZaAXNr0g,Sahara conflict Morocco,UgxkXCd1Q-dryqLSt194AaABAg,@KarimAlgeria-e4e,"You're an idiot, a media figure ignorant of UN resolutions. Go and listen to the experts' analysis. The latest Security Council resolution spoke about renewing the MINURSO mission, and MINURSO's mission is to organize the referendum to end colonialism and give full legitimacy to the people of Western Sahara to determine their own destiny. I think you have orders from Israel. I didn't expect that ignorance of understanding security resolutions would spread from Morocco to your country, and the disaster is that you conveyed false information to your people. Come to Algeria and learn to analyze resolutions.",2,2025-11-02T13:09:11Z,
dgVZaAXNr0g,Sahara conflict Morocco,UgwRqIMZjeC59xXa-XV4AaABAg,@benbenham9257,Poor clowns so can you give some explanation how morocco got this victory and on wich way .please stop lying and forget algeria  poor clowns,1,2025-11-02T10:59:01Z,
dgVZaAXNr0g,Sahara conflict Morocco,UgwRqIMZjeC59xXa-XV4AaABAg.AP0o9pvzYT7AP0tW-EQ4Tn,@samadresch7809,A strategy spanning more than 20 years based on gaining the trust of influential countries,0,2025-11-02T11:45:44Z,UgwRqIMZjeC59xXa-XV4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgwRqIMZjeC59xXa-XV4AaABAg.AP0o9pvzYT7AP0xJvPw109,@z0rO999,"Basically, the autonomy plan will be used as the basis for any future discussions. In other words, the future talks will only be on how to implement said autonomy. This marks an important milestone as it’s makes it ever close to close this chapter",0,2025-11-02T12:19:03Z,UgwRqIMZjeC59xXa-XV4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgwRqIMZjeC59xXa-XV4AaABAg.AP0o9pvzYT7AP7azwWrrVu,@sportssaga4839,@samadresch7809it’s not gaining trust - Morocco simply sold out to Zionists and westernization . I’m not from Maghreb and take no sides but the spin is obvious. Lol. Guys you are coping.,1,2025-11-05T02:18:38Z,UgwRqIMZjeC59xXa-XV4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgwRqIMZjeC59xXa-XV4AaABAg.AP0o9pvzYT7AP86-ZxtnPG,@samadresch7809,"@sportssaga4839 You&#39;re not from the Maghreb, are you? Kuloglu😁",0,2025-11-05T06:58:20Z,UgwRqIMZjeC59xXa-XV4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgwRqIMZjeC59xXa-XV4AaABAg.AP0o9pvzYT7AP9DBOsl1gF,@sportssaga4839,"@samadresch7809 Labas, ʿabd dyal ṣahyūni 😃",1,2025-11-05T17:20:21Z,UgwRqIMZjeC59xXa-XV4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgwRqIMZjeC59xXa-XV4AaABAg.AP0o9pvzYT7AP9DN-dPlYK,@sportssaga4839,"⁠@samadresch7809no need to cope and self glaze. The soft power sht is just PR for selling out. Don’t get me wrong, there’s a lot of benefit in it economically. And I’m all for the poor people having a better life. But call a spade a spade.",1,2025-11-05T17:21:56Z,UgwRqIMZjeC59xXa-XV4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgwRqIMZjeC59xXa-XV4AaABAg.AP0o9pvzYT7APBdGVmM264,@sportssaga4839,@z0rO999or war,0,2025-11-06T15:55:28Z,UgwRqIMZjeC59xXa-XV4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgwRqIMZjeC59xXa-XV4AaABAg.AP0o9pvzYT7APEAd6TA92A,@sportssaga4839,@badrm9175good for you,1,2025-11-07T15:34:15Z,UgwRqIMZjeC59xXa-XV4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgxFsu6YPr5vkdqPDJJ4AaABAg,@samimellouki3139,"Die Sahara war Marokkanisch,ist Marokkanisch und wird immer Marokkanisch sein 🇲🇦 🤴🦁❤",0,2025-11-02T10:41:22Z,
dgVZaAXNr0g,Sahara conflict Morocco,UgxIpqjN3o81XxOhLLV4AaABAg,@lakhdar-f1n,wrong info  please corect,3,2025-11-02T10:32:56Z,
dgVZaAXNr0g,Sahara conflict Morocco,UgxIpqjN3o81XxOhLLV4AaABAg.AP0lAlFygNkAP8exnS0HZD,@Alucard-j7l,What&#39;s wrong,0,2025-11-05T12:12:31Z,UgxIpqjN3o81XxOhLLV4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgwOcvI6TiHzZFLgxBd4AaABAg,@SilenceaboutthetruthisamuteDev,Western Sahara was moroccan since moroccan people got it back from Spanish occupation by Green March in 1975  now it's time to get back moroccan eastern desert from France occupation that is now under control of franch entity Algeria !,2,2025-11-02T01:25:07Z,
dgVZaAXNr0g,Sahara conflict Morocco,UgwOcvI6TiHzZFLgxBd4AaABAg.AP-mUSqJA4tAP7ajucMKly,@sportssaga4839,This is exactly why Algeria has a right to keep Morocco in check - it’s the  pride that lead them to join the Zionists and kuffar .,1,2025-11-05T02:16:26Z,UgwOcvI6TiHzZFLgxBd4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgwOcvI6TiHzZFLgxBd4AaABAg.AP-mUSqJA4tAPEAJVeVmwP,@sportssaga4839,@badrm9175you gave your nuts to Israel. I’m not Algerian,1,2025-11-07T15:31:27Z,UgwOcvI6TiHzZFLgxBd4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgxIuFGm-rBax5dnMO94AaABAg,@Terminatorabcd,"Western Sahara is back to its motherland,Morocco.Algeriato hell.",10,2025-11-01T17:19:53Z,
dgVZaAXNr0g,Sahara conflict Morocco,UgxIuFGm-rBax5dnMO94AaABAg.AOzuxWJ5FZcAP7abgq4wGZ,@sportssaga4839,Don’t say that about the normal Algerian people. What’s wrong with you ?,2,2025-11-05T02:15:19Z,UgxIuFGm-rBax5dnMO94AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg,@--36--,"Well, what if Polisario don't accept, that means the conflict isn't over.",4,2025-11-01T14:53:13Z,
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAOzpRa6fUaS,@noone2262,"Yes. But it doesn&#39;t matter considering that Morocco already has almost complete control over the region, this just makes Morocco&#39;s already existing rule more legitimate which would allow for more investment in the region.",3,2025-11-01T16:31:42Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAOzqy3GOtWc,@--36--,"@noone2262 Yeah Morocco controls 70% of the western Sahara. So not almost complete control. Then the people of Polisario are still living in a shitty situations, Algeria will still support them, so de facto, nothing will change, the region will remain risky for investments.",2,2025-11-01T16:45:01Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAOzv_T63TA5,@mohfar8605,"​@--36--<br>Morocco controls this economically important region, and this decision gives it the legitimacy to receive investments there, which means achieving economic growth. As for the Polisario, they will remain in Algerian territory awaiting aid.",0,2025-11-01T17:25:21Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP-aTTuTw-d,@youneskhouloud2504,@--36--hhhhhhhh how to tell me your algerian without saying so تحشا ليك ايوصبع البركة فراسك فمليارات الدولارات,0,2025-11-01T23:40:08Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP0Dw46lt_j,@sportssaga4839,@youneskhouloud2504Moroccans threw Palestine under the bus to achieve this,1,2025-11-02T05:33:42Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP0Qq6ZrVVT,@--36--,@youneskhouloud2504 I am Morrocan/German. So someone using common sense for you is an Algerian. Interesting.,2,2025-11-02T07:26:29Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP0bzAzkkv1,@Alsharaylive,"If you do not accept, she will be classified as a terrorist organization.",2,2025-11-02T09:12:34Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP0tmah5kP7,@samadresch7809,"The Polisario Front cannot oppose the US, otherwise it will cease to exist.",0,2025-11-02T11:48:08Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP19jItXSfE,@sportssaga4839,@Alsharayliveillegitimate ?,1,2025-11-02T14:16:14Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP19otjU6MC,@sportssaga4839,@samadresch7809why did Morocco sell themselves to Zionists ? Why did Morocco backstab Palestinians ?,1,2025-11-02T14:17:00Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP1CfpPSqPE,@samadresch7809,@sportssaga4839 Sir tchra,0,2025-11-02T14:41:59Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP1JMrI92bm,@--36--,@Alsharaylive which still does not solve the problem,2,2025-11-02T15:40:25Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP2GswjVQUx,@shush1501,​@--36--moroccan control most of the population coastline and the most populated and devoloped cities,0,2025-11-03T00:37:58Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP2k02bPXKG,@user-ox4hz3cn8b,"​@sportssaga4839 simple, not your f%ing business.",0,2025-11-03T05:01:13Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP499DBhfJU,@z0rO999,@sportssaga4839to answer your question. It’s simply because your question is wrong . Morocco didn’t sell its self to anyone (prove it if you can ) and Morocco didn’t backstab anyone (Morocco in fact was one of the few nations who sent humanitarian aid to Gaza ),0,2025-11-03T18:08:54Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP49k1QT3Lq,@--36--,@shush1501 I guess you didn&#39;t get what I said. Reread.,0,2025-11-03T18:14:04Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP4ZfJjbHyT,@sportssaga4839,@z0rO999you recognized Israel - humanitarian aid often ends up in the hands of Zionists or their controlled opposition in Hamas,1,2025-11-03T22:00:37Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP7bW5fmW_l,@sportssaga4839,"@user-ox4hz3cn8byou sure made it everyone’s business at the UN lol😂 are you okay ? No one likes to flaunt their nationality in people’s faces more than a  Moroccan either. And I love Moroccan people by the way, just not you nationalists.",1,2025-11-05T02:23:09Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAPEDeRc23yM,@sportssaga4839,@badrm9175downed Israeli warplanes  and still refuse to sell out to  them,1,2025-11-07T16:00:39Z,UgyB4pr9LMd7sJiilXl4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgwYdks68cYj1xgX0Ql4AaABAg,@abdelillahmoukkad3371,Go go Morocco congratulations victory,10,2025-11-01T13:10:35Z,
dgVZaAXNr0g,Sahara conflict Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg,@SunsetNova,This represents a total and utter humiliation for Algeria. A new era of peace and prosperity for Morocco begins and Algerias dream of accessing the Atlantic is in ruins 😂😂😂,12,2025-11-01T12:43:12Z,
dgVZaAXNr0g,Sahara conflict Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP-UdrU0J9B,@cillianmccauley,"The solution on paper is fairly simple: A free and open refendum supervised by the UN where the Western Sahara’s indigenous people, the Sahrawis, vote to either choose independence or integrate into Morocco. That’s the way innit? Then, why doesn’t the UN do that… i think we know",4,2025-11-01T22:40:31Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP0t5JBqubS,@samadresch7809,@cillianmccauley Explain to us if you know why,0,2025-11-02T11:42:06Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP0x5O301K4,@z0rO999,"⁠@cillianmccauleythe reason why the UN doesn’t do that it’s because the U.N. doesn’t know who will vote. Is it the refugees in tindouf , whose exact number are unknown and any attempt to number them are stoped by Algeria and the Polisario. Or is it the population in Morocco (the part controlled by Morocco ), to which the Polisario will refuse as they see it’s not fair. So what now ? Give us a solution to this. Oh I know, since a referendum is practically impossible, the UN should look for other alternatives, and for the past 20 years the Moroccan autonomy plan was the only solution that’s realistic and what happened now with this resolution is just the UN finally adopting it as a basis of future discussions. Effectively marking an end to any talks about a referendum",0,2025-11-02T12:17:04Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP2tmnHnxm_,@rox282,​@z0rO999they don&#39;t do that because they know Morocco will 100% lose,2,2025-11-03T06:26:39Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP2xH5Kr0JY,@z0rO999,@rox282based on what ? Who would vote ? The population that was stuck for 50 years in tindouf Algeria who were literally brainwashed all their life or the ones who already in Morocco who bore witness to the development their region knew,0,2025-11-03T06:57:08Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP30RKRyZe9,@rox282,​@z0rO999maybe because Morocco bombed them or maybe because Morocco starved them or maybe they don&#39;t like Arab kings,0,2025-11-03T07:33:29Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP46leN8kP3,@cillianmccauley,"@z0rO999 Who carried out constant aggression towards the Sahrawi people? It was Morocco before 21st century. In September 1991, the UN brokered a ceasefire and a simple deal: the 16 year old war would end, and within a year, the UN would organize a referendum to let the Sahrawi peoples decide their future. To make this happen, the UN created a mission called MINURSO. As the voter registry was being made, Morocco flooded Western Sahara with Moroccan settlers and demanded that they be allowed to vote (which cleary would influence the referendum greatly to their favor). This directly violated the Geneva Conventions: “The Occupying Power shall not deport or transfer parts of its civilian population into the territory it occupies”. For more than 30 years, this referendum was not held. There was another referendum in 2007 that was proposed by James Baker, former secretary of state of US, but again Morocco declined… I hope you understand what is going on.",2,2025-11-03T17:48:05Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP48yUDXXfP,@z0rO999,"⁠@cillianmccauleywrong, Morocco didn’t flood the region with settlers. It was simply sahrawis from flees the Spanish and returned. If Morocco broke anything why didn’t the U.N mentioned and sanctioned Morocco ? You spook about agression of the Sahrawi people yet only Algerian and Polisario n sympathizers media who speak of such agression. Now, the referendum idea is buried deep and will never resurface. The UN now will use the Moroccan autonomy plan to s the only basis of discussion. The Polisario now will either accept or be classified as s a terrorist organization (I didn’t mention their links with Iran Hezbollah, and Sahel terrorists, lol)",1,2025-11-03T18:07:18Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAPDuDz-FyMJ,@SunsetNova,@badrm9175 Algeria has a huge problem in its hands since they have created the Polisario and supplied them with weapons and allowing them to create a mini state in Tindouf they now need to disarm them otherwise the Polisario will turn in the Algerian authorities. The chickens have come home to roost for Algeria 😂😂,0,2025-11-07T13:02:09Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAPDxov4WVFq,@rox282,​@badrm9175 they add Arab for the same reason Algeria did it to try and get support from those pigs,0,2025-11-07T13:33:32Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgwYMWmThflnfEL-F3x4AaABAg,@asss-u9r,Morocco,0,2025-11-01T10:43:22Z,
dgVZaAXNr0g,Sahara conflict Morocco,UgzOouIe_16MNd7gzLd4AaABAg,@asss-u9r,🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦,0,2025-11-01T10:43:14Z,
dgVZaAXNr0g,Sahara conflict Morocco,Ugw8RgWqnJFQqU6QmD54AaABAg,@AhmedBenchawi-mor,شكرآ لكل الاصدقاء والاخوة الذين دعمونا في قضيتنا الأولى الصحراء المغربية,19,2025-11-01T08:25:28Z,
dgVZaAXNr0g,Sahara conflict Morocco,Ugw8RgWqnJFQqU6QmD54AaABAg.AOyxnHmGvzPAP12BOpaRSj,@KarimAlgeria-e4e,😂😂😂 حمارة بحالكم نقلت ما نقله الاعلام مخزني بالخرف😂😂😂 جاهلة في فهم قرارات الصادرة عن مجلس الأمن,0,2025-11-02T13:10:18Z,Ugw8RgWqnJFQqU6QmD54AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgwlTpkj1YxgefWyQYV4AaABAg,@swordofallah5431,Vitcory???,0,2025-11-01T04:08:07Z,
dgVZaAXNr0g,Sahara conflict Morocco,UgwlTpkj1YxgefWyQYV4AaABAg.AOyVLM7O7FNAOz48KUeZev,@StefanStefan-l7l,Yes what wil you do about it😂😂,16,2025-11-01T09:29:39Z,UgwlTpkj1YxgefWyQYV4AaABAg
dgVZaAXNr0g,Sahara conflict Morocco,UgwlTpkj1YxgefWyQYV4AaABAg.AOyVLM7O7FNAQ3jNTtESRm,@ahmedCHAKROUN-j5l,@StefanStefan-l7l    yes yes big victory,0,2025-11-28T10:46:19Z,UgwlTpkj1YxgefWyQYV4AaABAg
